554935731,1,2,2002-02-25,4,2002-02-25,1565228
555413502,2,1,2004-11-18,5,2004-11-18,752396
556397248,1,2,2003-11-09,5,2003-11-09,1565228
556635762,1,2,2004-01-20,4,2004-01-20,1565228
557019857,2,1,2003-08-29,4,2003-08-29,752396
557968994,2,1,2003-10-02,2,2003-10-02,752396
559619231,1,1,2005-04-20,5,2005-04-20,541964
560314652,2,1,2004-11-20,5,2004-11-20,752396
560640943,2,2,2005-09-09,1,2005-09-09,1809029
562536449,1,2,2002-12-22,2,2002-12-22,1565228
562939171,1,1,2002-02-25,4,2002-02-25,541964
563027461,2,2,2002-05-13,3,2002-05-13,1809029
563203784,1,2,2001-08-11,1,2001-08-11,1565228
564036065,1,1,2003-06-11,5,2003-06-11,541964
564768535,1,2,2003-05-27,1,2003-05-27,1565228
564784433,1,2,2005-01-19,5,2005-01-19,1565228
565937867,1,2,2004-08-25,2,2004-08-25,1565228
567108479,1,2,2004-06-23,3,2004-06-23,1565228
567682096,1,2,2001-05-15,2,2001-05-15,1565228
567895372,1,1,2002-04-24,1,2002-04-24,541964
569098959,1,2,2003-04-10,3,2003-04-10,1565228
570180895,2,1,2003-05-23,3,2003-05-23,752396
570521861,2,2,2001-12-16,2,2001-12-16,1809029
570840633,2,2,2001-06-02,4,2001-06-02,1809029
571391930,2,2,2001-06-23,4,2001-06-23,1809029
571814749,2,2,2002-11-06,4,2002-11-06,1809029
572381841,1,2,2003-08-06,1,2003-08-06,1565228
572822945,2,2,2004-04-09,2,2004-04-09,1809029
573227270,1,2,2004-06-21,2,2004-06-21,1565228
573452406,1,2,2005-06-23,3,2005-06-23,1565228
574108016,1,1,2001-11-15,3,2001-11-15,541964
574194179,1,1,2001-11-15,3,2001-11-15,541964
574945022,2,2,2001-12-30,5,2001-12-30,1809029
575041069,2,1,2003-04-17,2,2003-04-17,752396
575112685,2,1,2004-08-13,1,2004-08-13,752396
577344893,1,2,2001-10-20,3,2001-10-20,1565228
577693374,1,2,2004-02-12,2,2004-02-12,1565228
577815834,2,1,2003-08-30,5,2003-08-30,752396
578872006,1,1,2004-08-12,3,2004-08-12,541964
579190165,1,1,2002-06-12,1,2002-06-12,541964
579557765,2,1,2002-12-01,3,2002-12-01,752396
579775170,2,1,2004-06-19,4,2004-06-19,752396
580351339,2,2,2002-06-26,1,2002-06-26,1809029
581060307,1,2,2005-10-07,1,2005-10-07,1565228
581541357,1,2,2001-05-28,5,2001-05-28,1565228
583655869,2,1,2002-07-31,2,2002-07-31,752396
583941030,1,1,2005-07-15,2,2005-07-15,541964
584039279,1,2,2004-03-20,3,2004-03-20,1565228
584515797,2,1,2002-08-26,4,2002-08-26,752396
584625116,1,2,2002-01-30,4,2002-01-30,1565228
584884345,2,2,2004-05-09,4,2004-05-09,1809029
585828191,2,1,2002-03-11,3,2002-03-11,752396
586355097,2,1,2002-11-15,2,2002-11-15,752396
588899101,1,2,2005-03-18,5,2005-03-18,1565228
589396937,1,2,2001-05-03,5,2001-05-03,1565228
590205206,2,1,2003-04-02,3,2003-04-02,752396
590452614,1,1,2004-03-17,3,2004-03-17,541964
590605457,2,1,2004-02-27,5,2004-02-27,752396
590973667,1,2,2001-10-30,1,2001-10-30,1565228
591378079,2,2,2004-05-22,5,2004-05-22,1809029
592319184,1,2,2003-10-24,3,2003-10-24,1565228
592388006,2,1,2005-11-13,1,2005-11-13,752396
592973453,2,2,2003-10-03,1,2003-10-03,1809029
593597428,1,2,2004-06-01,4,2004-06-01,1565228
594493719,2,1,2004-09-09,1,2004-09-09,752396
594547592,1,2,2003-06-27,4,2003-06-27,1565228
595890418,1,1,2002-06-30,4,2002-06-30,541964
597776268,1,1,2003-03-14,5,2003-03-14,541964
598388133,2,1,2001-10-31,4,2001-10-31,752396
599090700,1,2,2004-10-19,2,2004-10-19,1565228
599514434,1,2,2004-11-09,1,2004-11-09,1565228
601197909,2,1,2002-07-18,5,2002-07-18,752396
602115837,2,1,2005-07-31,1,2005-07-31,752396
602535176,1,1,2000-12-26,2,2000-12-26,541964
602708584,1,1,2003-01-27,1,2003-01-27,541964
603375532,1,1,2001-10-15,5,2001-10-15,541964
603962901,1,1,2004-09-04,1,2004-09-04,541964
604373710,1,1,2004-02-16,3,2004-02-16,541964
605040260,2,2,2004-11-20,3,2004-11-20,1809029
605644205,1,1,2003-07-11,5,2003-07-11,541964
605888078,1,2,2005-02-25,3,2005-02-25,1565228
607885470,1,1,2001-06-14,4,2001-06-14,541964
608294575,1,2,2001-12-30,2,2001-12-30,1565228
609112831,2,2,2004-07-23,2,2004-07-23,1809029
609209893,1,1,2004-08-03,5,2004-08-03,541964
609962530,1,1,2005-02-17,3,2005-02-17,541964
610381999,1,2,2003-01-29,1,2003-01-29,1565228
610471413,1,2,2003-05-22,5,2003-05-22,1565228
610995995,1,2,2005-01-28,1,2005-01-28,1565228
611148130,2,2,2001-10-24,1,2001-10-24,1809029
611768466,2,1,2002-01-31,1,2002-01-31,752396
612452457,1,1,2002-11-05,5,2002-11-05,541964
612498546,2,2,2004-10-11,4,2004-10-11,1809029
612789601,1,2,2004-05-23,3,2004-05-23,1565228
614381044,1,1,2002-02-04,2,2002-02-04,541964
614477241,1,1,2003-10-03,2,2003-10-03,541964
614998488,2,2,2001-03-05,4,2001-03-05,1809029
615010604,2,1,2003-03-14,1,2003-03-14,752396
615329918,2,1,2005-09-15,4,2005-09-15,752396
615390222,1,1,2002-08-17,3,2002-08-17,541964
615773135,2,1,2005-10-19,1,2005-10-19,752396
616384687,2,2,2002-10-02,4,2002-10-02,1809029
617054968,2,1,2002-06-19,5,2002-06-19,752396
617727033,1,1,2002-11-11,4,2002-11-11,541964
617803860,2,1,2005-07-02,5,2005-07-02,752396
617957050,1,1,2002-02-17,2,2002-02-17,541964
618309728,1,2,2005-10-30,2,2005-10-30,1565228
618853236,2,1,2005-03-23,4,2005-03-23,752396
622051473,1,2,2002-10-07,5,2002-10-07,1565228
622099511,1,2,2003-04-28,4,2003-04-28,1565228
622260505,2,2,2004-01-05,3,2004-01-05,1809029
622769741,2,1,2005-11-11,1,2005-11-11,752396
623396146,1,2,2002-12-21,5,2002-12-21,1565228
624649381,2,2,2004-10-31,1,2004-10-31,1809029
625639271,1,2,2005-09-07,3,2005-09-07,1565228
626791444,1,2,2004-01-18,3,2004-01-18,1565228
627224139,2,2,2004-08-05,3,2004-08-05,1809029
627336176,2,1,2003-12-26,3,2003-12-26,752396
627460886,2,1,2005-08-08,3,2005-08-08,752396
627635026,1,2,2005-11-14,4,2005-11-14,1565228
628307154,1,2,2005-05-26,5,2005-05-26,1565228
628984765,2,1,2005-01-02,1,2005-01-02,752396
629047880,1,2,2005-06-06,5,2005-06-06,1565228
629311917,1,2,2004-01-28,5,2004-01-28,1565228
630177520,2,1,2002-11-18,2,2002-11-18,752396
630191574,1,2,2005-04-21,1,2005-04-21,1565228
630199904,2,1,2002-12-27,4,2002-12-27,752396
630238542,2,2,2002-06-27,3,2002-06-27,1809029
630281688,2,1,2004-09-27,4,2004-09-27,752396
630750086,2,1,2001-05-08,4,2001-05-08,752396
631392170,2,1,2005-06-02,2,2005-06-02,752396
633361186,2,2,2001-06-24,2,2001-06-24,1809029
633512023,2,2,2000-11-30,4,2000-11-30,1809029
634197969,2,1,2003-11-18,5,2003-11-18,752396
634732565,2,1,2001-05-19,4,2001-05-19,752396
635373475,2,2,2002-09-05,3,2002-09-05,1809029
636349552,2,1,2002-10-02,3,2002-10-02,752396
636403934,1,1,2004-05-18,3,2004-05-18,541964
637117095,1,1,2001-10-30,2,2001-10-30,541964
637252857,1,1,2000-12-25,5,2000-12-25,541964
637883000,2,2,2001-04-23,2,2001-04-23,1809029
638844478,2,1,2003-06-14,1,2003-06-14,752396
639292134,2,1,2005-09-30,5,2005-09-30,752396
639474844,2,2,2005-01-15,4,2005-01-15,1809029
639800189,2,2,2003-09-28,3,2003-09-28,1809029
640048031,2,1,2004-08-26,3,2004-08-26,752396
640444067,1,1,2001-12-04,4,2001-12-04,541964
640621993,2,1,2003-10-08,3,2003-10-08,752396
640989275,2,1,2002-03-18,2,2002-03-18,752396
642048454,1,2,2002-12-23,1,2002-12-23,1565228
642530562,2,1,2003-11-09,3,2003-11-09,752396
643484652,1,2,2003-01-08,4,2003-01-08,1565228
643603425,1,2,2002-08-31,4,2002-08-31,1565228
645013517,1,2,2004-01-07,5,2004-01-07,1565228
645469523,1,1,2004-01-15,4,2004-01-15,541964
646435859,2,1,2004-06-14,2,2004-06-14,752396
646511009,1,1,2003-03-31,4,2003-03-31,541964
647336228,2,1,2003-11-19,4,2003-11-19,752396
647872182,2,1,2004-07-14,1,2004-07-14,752396
649452338,1,2,2003-09-15,2,2003-09-15,1565228
649624382,2,1,2005-08-30,3,2005-08-30,752396
650048540,2,1,2002-04-17,4,2002-04-17,752396
650491402,1,1,2002-08-14,1,2002-08-14,541964
651051343,2,2,2005-08-01,4,2005-08-01,1809029
651234187,2,2,2003-02-07,4,2003-02-07,1809029
651581163,2,1,2005-03-05,4,2005-03-05,752396
651628069,2,2,2004-12-23,5,2004-12-23,1809029
653176604,2,2,2001-02-22,1,2001-02-22,1809029
653530361,2,2,2003-11-13,1,2003-11-13,1809029
655250689,2,1,2001-03-13,5,2001-03-13,752396
655849406,1,1,2003-07-19,4,2003-07-19,541964
657204918,1,1,2002-07-16,2,2002-07-16,541964
657876762,1,1,2003-12-05,5,2003-12-05,541964
658012572,2,1,2002-11-23,4,2002-11-23,752396
659250270,2,1,2002-06-03,4,2002-06-03,752396
659783145,2,1,2005-03-26,2,2005-03-26,752396
659863185,1,2,2002-02-15,5,2002-02-15,1565228
660064057,1,2,2002-04-10,4,2002-04-10,1565228
660792582,2,2,2005-02-27,2,2005-02-27,1809029
660818332,1,1,2002-08-23,1,2002-08-23,541964
660833259,1,1,2001-10-18,4,2001-10-18,541964
661204369,2,1,2003-05-05,5,2003-05-05,752396
661507918,1,1,2002-08-24,2,2002-08-24,541964
661873465,2,2,2001-07-20,3,2001-07-20,1809029
662036006,1,2,2003-10-12,4,2003-10-12,1565228
662638995,2,2,2002-09-18,3,2002-09-18,1809029
663039290,2,1,2003-11-20,4,2003-11-20,752396
663247669,1,2,2004-08-01,4,2004-08-01,1565228
663331668,1,1,2001-06-27,4,2001-06-27,541964
663780418,1,2,2004-02-26,3,2004-02-26,1565228
664186757,1,2,2003-09-14,3,2003-09-14,1565228
665441543,1,1,2003-01-04,2,2003-01-04,541964
665789993,1,2,2003-03-26,3,2003-03-26,1565228
666186986,2,2,2002-12-26,1,2002-12-26,1809029
666756366,2,2,2002-07-03,4,2002-07-03,1809029
666939490,1,1,2003-10-20,2,2003-10-20,541964
667081792,2,2,2003-09-21,5,2003-09-21,1809029
667705175,1,2,2002-09-11,5,2002-09-11,1565228
667825272,1,1,2003-07-13,4,2003-07-13,541964
668189337,2,1,2001-07-20,2,2001-07-20,752396
668410611,2,1,2003-12-06,4,2003-12-06,752396
668599135,2,2,2003-01-20,1,2003-01-20,1809029
668753640,2,1,2002-05-31,3,2002-05-31,752396
668757787,1,2,2003-08-27,2,2003-08-27,1565228
669491449,2,2,2004-08-29,2,2004-08-29,1809029
669751779,2,1,2004-11-09,1,2004-11-09,752396
669772285,2,2,2004-06-06,5,2004-06-06,1809029
670071072,2,1,2004-08-21,1,2004-08-21,752396
671688017,1,1,2005-05-26,2,2005-05-26,541964
671768667,1,1,2001-02-07,3,2001-02-07,541964
672675920,2,1,2005-06-04,5,2005-06-04,752396
672705832,2,2,2003-02-14,4,2003-02-14,1809029
674139196,1,2,2005-05-08,5,2005-05-08,1565228
674163779,2,2,2002-05-28,3,2002-05-28,1809029
675682852,2,1,2002-08-08,1,2002-08-08,752396
676204450,1,2,2003-04-13,1,2003-04-13,1565228
677504454,1,1,2005-08-04,4,2005-08-04,541964
677816490,2,2,2002-08-16,5,2002-08-16,1809029
677823498,2,2,2001-06-16,2,2001-06-16,1809029
677966392,2,2,2002-03-07,2,2002-03-07,1809029
679233189,1,2,2003-12-12,1,2003-12-12,1565228
679278547,2,2,2001-11-22,1,2001-11-22,1809029
679577691,2,1,2005-03-10,4,2005-03-10,752396
680371194,1,2,2003-03-07,5,2003-03-07,1565228
680536991,2,2,2001-12-04,1,2001-12-04,1809029
681550305,1,2,2003-12-03,3,2003-12-03,1565228
681920956,1,2,2001-03-27,5,2001-03-27,1565228
683343386,1,2,2005-05-08,5,2005-05-08,1565228
683584132,2,2,2001-12-11,4,2001-12-11,1809029
683624373,1,1,2002-04-19,3,2002-04-19,541964
683784990,2,1,2003-11-12,1,2003-11-12,752396
684461169,2,1,2003-09-16,2,2003-09-16,752396
684942244,2,2,2001-10-08,1,2001-10-08,1809029
685757952,2,1,2002-07-18,1,2002-07-18,752396
686104594,2,2,2004-04-06,5,2004-04-06,1809029
687202080,1,2,2003-04-27,1,2003-04-27,1565228
687383801,2,1,2004-11-13,4,2004-11-13,752396
687637559,2,1,2003-07-25,2,2003-07-25,752396
687880473,2,2,2002-12-29,4,2002-12-29,1809029
688097399,1,2,2004-03-10,4,2004-03-10,1565228
688450266,2,2,2004-06-04,1,2004-06-04,1809029
689374904,1,1,2002-02-20,4,2002-02-20,541964
690438526,1,1,2003-09-24,5,2003-09-24,541964
690603952,2,1,2004-05-31,3,2004-05-31,752396
691006816,2,1,2001-05-18,1,2001-05-18,752396
691046709,2,1,2003-11-19,2,2003-11-19,752396
691298665,2,2,2003-11-01,2,2003-11-01,1809029
691685501,2,2,2003-06-06,4,2003-06-06,1809029
691885633,1,2,2002-07-14,1,2002-07-14,1565228
692708632,2,2,2001-12-19,4,2001-12-19,1809029
693156379,1,2,2003-11-04,1,2003-11-04,1565228
693165326,2,1,2001-04-22,4,2001-04-22,752396
693986862,2,2,2005-01-21,4,2005-01-21,1809029
694152448,2,1,2004-05-02,3,2004-05-02,752396
694305237,2,1,2003-08-03,1,2003-08-03,752396
694362525,1,1,2004-04-20,1,2004-04-20,541964
694894655,2,1,2005-03-29,5,2005-03-29,752396
695172525,2,2,2001-06-05,4,2001-06-05,1809029
695579830,1,2,2000-12-26,4,2000-12-26,1565228
696499170,2,1,2005-02-21,1,2005-02-21,752396
696803472,2,2,2005-07-22,3,2005-07-22,1809029
696894521,1,2,2001-03-19,2,2001-03-19,1565228
696913713,2,1,2003-01-08,2,2003-01-08,752396
696968847,1,2,2004-01-21,5,2004-01-21,1565228
698124352,1,1,2002-09-12,1,2002-09-12,541964
698219080,1,1,2003-08-01,1,2003-08-01,541964
698276340,2,2,2004-09-06,3,2004-09-06,1809029
698397918,1,2,2001-01-14,5,2001-01-14,1565228
698593341,1,2,2001-01-25,4,2001-01-25,1565228
698928006,1,2,2001-02-18,1,2001-02-18,1565228
699060914,2,2,2001-10-31,1,2001-10-31,1809029
700192607,1,2,2004-01-04,5,2004-01-04,1565228
701269454,2,2,2001-09-03,4,2001-09-03,1809029
702022925,2,1,2005-11-16,3,2005-11-16,752396
702412341,1,2,2003-03-08,4,2003-03-08,1565228
702811172,1,2,2004-04-05,3,2004-04-05,1565228
702849007,1,2,2004-02-19,5,2004-02-19,1565228
703324012,1,2,2002-09-22,3,2002-09-22,1565228
703651361,1,2,2002-09-16,1,2002-09-16,1565228
703973799,2,2,2003-03-05,4,2003-03-05,1809029
705331123,1,2,2003-03-27,2,2003-03-27,1565228
705497523,1,2,2004-02-03,4,2004-02-03,1565228
705661993,2,2,2003-05-14,5,2003-05-14,1809029
706894696,1,1,2002-07-30,4,2002-07-30,541964
707443195,1,2,2001-12-20,5,2001-12-20,1565228
708463509,2,1,2003-05-04,3,2003-05-04,752396
708645300,2,1,2002-02-13,1,2002-02-13,752396
708748877,1,2,2004-10-17,5,2004-10-17,1565228
709574006,2,2,2001-01-28,2,2001-01-28,1809029
710874898,1,1,2002-11-06,5,2002-11-06,541964
711990722,2,1,2003-06-02,5,2003-06-02,752396
712157543,1,2,2005-11-10,3,2005-11-10,1565228
712455058,2,2,2002-08-06,3,2002-08-06,1809029
712462938,2,2,2003-03-16,3,2003-03-16,1809029
712927800,2,1,2003-05-25,3,2003-05-25,752396
713337340,1,2,2002-03-22,5,2002-03-22,1565228
714124400,1,2,2004-10-02,1,2004-10-02,1565228
714186801,2,1,2003-07-14,1,2003-07-14,752396
714196945,1,2,2001-12-03,2,2001-12-03,1565228
715284990,1,1,2001-04-06,5,2001-04-06,541964
716695315,1,1,2004-02-13,3,2004-02-13,541964
717174549,1,2,2001-02-16,1,2001-02-16,1565228
717689439,2,2,2003-01-07,5,2003-01-07,1809029
718607416,2,2,2002-12-10,3,2002-12-10,1809029
718694833,1,1,2002-10-26,3,2002-10-26,541964
718887065,2,1,2003-12-10,4,2003-12-10,752396
719133455,1,1,2003-01-09,4,2003-01-09,541964
720058021,1,1,2003-09-09,4,2003-09-09,541964
720273429,2,1,2005-11-12,4,2005-11-12,752396
720290914,1,1,2002-07-06,2,2002-07-06,541964
720310751,1,2,2001-03-08,1,2001-03-08,1565228
721039326,2,1,2005-05-13,4,2005-05-13,752396
721478457,2,1,2005-07-01,4,2005-07-01,752396
721559840,2,1,2004-10-01,3,2004-10-01,752396
722187562,2,2,2002-02-27,3,2002-02-27,1809029
722510272,1,1,2005-04-11,1,2005-04-11,541964
722545602,1,1,2001-02-18,5,2001-02-18,541964
722941725,1,2,2003-10-30,5,2003-10-30,1565228
722983959,2,2,2005-09-06,4,2005-09-06,1809029
722984769,2,1,2003-05-22,4,2003-05-22,752396
723483794,2,2,2005-01-16,5,2005-01-16,1809029
724278377,1,1,2004-02-18,2,2004-02-18,541964
724424232,1,1,2002-11-15,1,2002-11-15,541964
724691098,2,1,2003-02-01,2,2003-02-01,752396
725378152,2,1,2005-02-11,5,2005-02-11,752396
725964644,1,2,2003-10-14,1,2003-10-14,1565228
728055330,1,1,2001-01-21,1,2001-01-21,541964
728213997,2,2,2003-01-29,3,2003-01-29,1809029
729060488,1,1,2001-04-05,3,2001-04-05,541964
729319123,1,2,2002-01-12,5,2002-01-12,1565228
730918858,1,1,2003-04-24,4,2003-04-24,541964
731306547,1,1,2001-09-15,5,2001-09-15,541964
731411834,2,2,2005-05-25,4,2005-05-25,1809029
731608695,1,2,2005-01-02,1,2005-01-02,1565228
731642560,1,2,2005-06-28,2,2005-06-28,1565228
731700078,1,2,2002-08-16,4,2002-08-16,1565228
732288667,2,1,2001-02-15,1,2001-02-15,752396
732313455,1,1,2001-06-22,3,2001-06-22,541964
733305492,2,1,2001-10-03,5,2001-10-03,752396
733833592,1,1,2001-09-22,1,2001-09-22,541964
734064102,1,1,2003-11-08,4,2003-11-08,541964
734316332,2,1,2001-09-29,4,2001-09-29,752396
735401175,2,1,2004-01-24,2,2004-01-24,752396
735959826,2,1,2003-08-26,2,2003-08-26,752396
736531853,1,2,2001-11-03,2,2001-11-03,1565228
736812992,2,1,2005-10-25,2,2005-10-25,752396
737158228,2,1,2003-03-14,1,2003-03-14,752396
737280901,1,2,2005-06-15,1,2005-06-15,1565228
738117118,2,1,2002-01-10,2,2002-01-10,752396
740493362,1,1,2005-07-24,3,2005-07-24,541964
741659225,2,2,2004-12-28,4,2004-12-28,1809029
741742047,2,1,2001-06-13,1,2001-06-13,752396
742046507,2,2,2001-08-31,1,2001-08-31,1809029
742112709,1,2,2003-01-06,3,2003-01-06,1565228
742214106,2,1,2003-10-20,5,2003-10-20,752396
742731226,1,2,2002-09-23,4,2002-09-23,1565228
742936081,1,1,2003-03-04,5,2003-03-04,541964
743257174,2,1,2005-03-18,5,2005-03-18,752396
744149057,2,1,2000-11-30,1,2000-11-30,752396
744638960,1,2,2004-03-10,1,2004-03-10,1565228
744703855,1,1,2003-12-30,3,2003-12-30,541964
744840878,2,2,2001-06-20,3,2001-06-20,1809029
744930154,1,2,2004-11-19,5,2004-11-19,1565228
745023936,1,1,2000-12-03,3,2000-12-03,541964
745277166,1,2,2001-06-23,4,2001-06-23,1565228
745833605,2,1,2004-02-05,1,2004-02-05,752396
746518250,1,1,2003-03-03,4,2003-03-03,541964
746978581,2,1,2004-03-31,3,2004-03-31,752396
747721032,2,2,2002-06-29,1,2002-06-29,1809029
749302262,2,2,2003-02-10,1,2003-02-10,1809029
750718532,2,1,2001-06-09,2,2001-06-09,752396
750895217,2,1,2003-04-26,2,2003-04-26,752396
751606875,1,1,2005-07-12,4,2005-07-12,541964
751698217,2,1,2001-09-30,3,2001-09-30,752396
752912181,1,2,2003-05-18,1,2003-05-18,1565228
753485840,1,2,2003-12-02,5,2003-12-02,1565228
753887069,1,1,2005-02-11,4,2005-02-11,541964
754033745,2,1,2001-09-04,1,2001-09-04,752396
755137271,1,2,2002-10-25,3,2002-10-25,1565228
755496054,2,1,2001-12-25,3,2001-12-25,752396
755852424,1,2,2004-04-15,4,2004-04-15,1565228
755976613,2,2,2004-05-04,5,2004-05-04,1809029
756043941,2,1,2002-01-21,2,2002-01-21,752396
756841025,2,1,2005-01-06,4,2005-01-06,752396
758247594,2,1,2003-06-23,1,2003-06-23,752396
758779348,2,2,2001-12-11,2,2001-12-11,1809029
758792686,2,1,2005-06-11,2,2005-06-11,752396
760567715,1,2,2001-06-08,2,2001-06-08,1565228
761390105,2,2,2003-12-03,3,2003-12-03,1809029
761521320,1,1,2002-11-17,5,2002-11-17,541964
761652503,1,2,2004-09-24,1,2004-09-24,1565228
761976347,1,1,2005-11-07,2,2005-11-07,541964
762062014,1,2,2003-07-03,2,2003-07-03,1565228
763031998,2,1,2003-01-04,5,2003-01-04,752396
763539185,2,2,2005-05-16,4,2005-05-16,1809029
765240023,1,2,2002-04-06,4,2002-04-06,1565228
765822975,1,1,2001-06-24,2,2001-06-24,541964
766136027,1,2,2002-12-11,2,2002-12-11,1565228
768150658,1,2,2003-06-21,3,2003-06-21,1565228
768401564,2,1,2002-07-13,2,2002-07-13,752396
768965531,2,1,2004-02-18,3,2004-02-18,752396
768995355,1,2,2003-05-13,2,2003-05-13,1565228
769157240,2,2,2004-01-05,2,2004-01-05,1809029
769414784,2,1,2002-02-25,5,2002-02-25,752396
769527676,2,2,2001-12-17,3,2001-12-17,1809029
769714850,2,1,2003-03-08,3,2003-03-08,752396
770154787,2,2,2004-09-19,2,2004-09-19,1809029
770631738,2,1,2004-08-12,5,2004-08-12,752396
771180868,1,1,2001-11-03,3,2001-11-03,541964
771747232,1,2,2005-03-23,2,2005-03-23,1565228
772079041,2,2,2005-02-02,3,2005-02-02,1809029
772384350,1,1,2001-07-24,4,2001-07-24,541964
772517718,2,2,2001-06-28,2,2001-06-28,1809029
772939923,1,1,2001-05-23,5,2001-05-23,541964
773764624,1,2,2001-01-09,2,2001-01-09,1565228
774230651,2,2,2005-05-24,4,2005-05-24,1809029
775373054,1,1,2005-06-23,4,2005-06-23,541964
775936386,2,2,2005-04-14,1,2005-04-14,1809029
776993441,2,2,2001-11-11,4,2001-11-11,1809029
777971224,1,1,2002-09-22,5,2002-09-22,541964
778737018,2,2,2001-08-27,4,2001-08-27,1809029
778982251,2,1,2002-10-26,4,2002-10-26,752396
779535804,1,1,2004-10-13,4,2004-10-13,541964
779565226,2,2,2002-04-03,2,2002-04-03,1809029
779869623,2,2,2003-04-25,2,2003-04-25,1809029
779916125,2,1,2005-01-06,1,2005-01-06,752396
780291312,1,1,2004-08-13,3,2004-08-13,541964
780496591,1,2,2003-06-07,2,2003-06-07,1565228
780508545,2,2,2004-10-13,1,2004-10-13,1809029
782027993,1,2,2005-02-08,1,2005-02-08,1565228
782080246,1,1,2002-10-02,3,2002-10-02,541964
782495126,2,1,2004-08-03,3,2004-08-03,752396
784259631,2,1,2005-10-08,1,2005-10-08,752396
784767916,2,2,2005-01-17,4,2005-01-17,1809029
786030829,1,2,2004-08-30,5,2004-08-30,1565228
786754407,2,2,2002-02-10,3,2002-02-10,1809029
787587079,1,1,2003-08-21,1,2003-08-21,541964
787798626,1,2,2005-03-17,5,2005-03-17,1565228
788471071,1,1,2003-06-18,1,2003-06-18,541964
789155012,1,2,2003-07-31,3,2003-07-31,1565228
789171103,1,2,2003-01-30,3,2003-01-30,1565228
789308172,1,1,2005-07-12,1,2005-07-12,541964
789364433,2,2,2004-06-15,3,2004-06-15,1809029
789854940,1,1,2003-10-05,4,2003-10-05,541964
790199339,2,1,2004-09-24,5,2004-09-24,752396
790520630,1,2,2002-08-25,5,2002-08-25,1565228
790620663,1,1,2003-04-16,4,2003-04-16,541964
790783111,2,1,2002-11-25,3,2002-11-25,752396
793298888,2,1,2002-11-18,2,2002-11-18,752396
793435620,2,1,2001-03-15,3,2001-03-15,752396
793978693,1,1,2005-02-04,5,2005-02-04,541964
794856706,2,1,2003-10-18,5,2003-10-18,752396
795129363,1,2,2002-06-24,2,2002-06-24,1565228
795163945,1,2,2003-08-06,1,2003-08-06,1565228
795277029,1,1,2005-04-01,2,2005-04-01,541964
795337413,1,2,2004-12-23,5,2004-12-23,1565228
795754718,2,2,2003-09-09,5,2003-09-09,1809029
795817738,1,2,2005-01-05,3,2005-01-05,1565228
796588741,1,2,2004-11-29,4,2004-11-29,1565228
796631552,2,1,2005-05-22,2,2005-05-22,752396
796830323,2,1,2001-07-02,1,2001-07-02,752396
798195930,2,2,2004-05-14,1,2004-05-14,1809029
798617510,1,2,2004-05-25,4,2004-05-25,1565228
799146613,2,2,2003-04-24,5,2003-04-24,1809029
800106528,1,1,2005-09-08,1,2005-09-08,541964
801044122,2,1,2003-12-30,4,2003-12-30,752396
801274347,1,1,2003-04-20,1,2003-04-20,541964
801281764,2,1,2001-11-21,1,2001-11-21,752396
801344387,2,1,2001-12-28,4,2001-12-28,752396
801853083,2,1,2004-10-19,5,2004-10-19,752396
802139395,2,1,2004-03-09,4,2004-03-09,752396
802402118,2,2,2002-10-30,2,2002-10-30,1809029
802539267,2,1,2004-04-02,2,2004-04-02,752396
802572271,2,2,2002-01-21,3,2002-01-21,1809029
802691602,1,1,2002-08-07,1,2002-08-07,541964
802829667,1,2,2003-12-03,5,2003-12-03,1565228
803937165,1,1,2005-11-03,5,2005-11-03,541964
804112742,2,2,2004-02-24,5,2004-02-24,1809029
804262775,2,1,2005-04-29,2,2005-04-29,752396
804904733,2,2,2003-08-16,4,2003-08-16,1809029
804949132,2,2,2001-08-21,5,2001-08-21,1809029
805683321,1,2,2002-06-22,3,2002-06-22,1565228
807211341,1,2,2005-08-26,4,2005-08-26,1565228
808662104,2,1,2001-06-14,1,2001-06-14,752396
809403006,1,1,2003-03-10,1,2003-03-10,541964
810552024,1,1,2004-02-23,1,2004-02-23,541964
810768422,1,1,2001-12-11,5,2001-12-11,541964
811038297,2,2,2002-10-12,1,2002-10-12,1809029
811482055,2,2,2001-12-21,4,2001-12-21,1809029
811745048,1,1,2001-09-18,2,2001-09-18,541964
812224946,1,2,2004-12-07,5,2004-12-07,1565228
812477517,2,2,2001-05-06,4,2001-05-06,1809029
812593736,1,2,2002-09-03,3,2002-09-03,1565228
814427853,2,2,2002-04-09,5,2002-04-09,1809029
814471772,1,1,2001-08-20,5,2001-08-20,541964
814751878,1,1,2004-04-25,3,2004-04-25,541964
814965735,1,1,2005-10-06,1,2005-10-06,541964
815243929,2,1,2005-03-22,3,2005-03-22,752396
815816329,2,2,2004-03-24,3,2004-03-24,1809029
815849679,2,1,2005-11-14,2,2005-11-14,752396
815873373,2,1,2005-07-30,2,2005-07-30,752396
817377617,2,1,2001-11-26,3,2001-11-26,752396
817776699,1,2,2003-01-12,2,2003-01-12,1565228
818241928,2,2,2005-09-17,3,2005-09-17,1809029
819194988,1,1,2004-10-11,2,2004-10-11,541964
819526276,2,1,2002-12-26,2,2002-12-26,752396
819766802,2,1,2002-11-10,2,2002-11-10,752396
819886963,1,2,2005-02-07,3,2005-02-07,1565228
821453852,2,2,2005-03-30,4,2005-03-30,1809029
